100
100.0 -0.0 -0.0 -1.0 -0.6048871530998428
110.0 -0.0 -0.0 -1.0 3.0801129597003793
120.0 -0.0 -0.0 -1.0 1.2397127286600922
130.0 -0.0 -0.0 -1.0 -2.8094051889971143
140.0 -0.0 -0.0 -1.0 -2.1437660767927187
150.0 -0.0 -0.0 -1.0 -0.49830256921578403
160.0 -0.0 -0.0 -1.0 -1.8611172299432701
170.0 -0.0 -0.0 -1.0 -1.3153325641478824
180.0 -0.0 -0.0 -1.0 3.134222180243573
190.0 -0.0 -0.0 -1.0 0.8252561797666563
200.0 -0.0 -0.0 -1.0 -0.14808282767640663
210.0 -0.0 -0.0 -1.0 0.6197682967985463
220.0 -0.0 -0.0 -1.0 -0.21516597288778475
230.0 -0.0 -0.0 -1.0 -1.236779592354662
240.0 -0.0 -0.0 -1.0 1.75521874398149
250.0 -0.0 -0.0 -1.0 2.2461439363345614
260.0 -0.0 -0.0 -1.0 2.9220064477824472
270.0 -0.0 -0.0 -1.0 0.023989587047853735
280.0 -0.0 -0.0 -1.0 2.1728576220929896
290.0 -0.0 -0.0 -1.0 -1.8494169977501296
300.0 -0.0 -0.0 -1.0 -2.146872782560365
310.0 -0.0 -0.0 -1.0 -2.494607513990774
320.0 -0.0 -0.0 -1.0 1.2863492935809577
330.0 -0.0 -0.0 -1.0 -0.1627271584073359
340.0 -0.0 -0.0 -1.0 1.57830120594087
350.0 -0.0 -0.0 -1.0 0.5463580666877602
360.0 -0.0 -0.0 -1.0 -2.281305684264433
370.0 -0.0 -0.0 -1.0 -2.5588517961529744
380.0 -0.0 -0.0 -1.0 -0.8737018198909524
390.0 -0.0 -0.0 -1.0 -1.0013058895479694
400.0 -0.0 -0.0 -1.0 -0.2814556009292813
410.0 -0.0 -0.0 -1.0 -2.769774636264013
420.0 -0.0 -0.0 -1.0 -0.44303675601949644
430.0 -0.0 -0.0 -1.0 -2.2905759390933205
440.0 -0.0 -0.0 -1.0 2.3017546672519247
450.0 -0.0 -0.0 -1.0 -1.1171419417274204
460.0 -0.0 -0.0 -1.0 2.291913169343257
470.0 -0.0 -0.0 -1.0 2.656881381846938
480.0 -0.0 -0.0 -1.0 0.5543883476832788
490.0 -0.0 -0.0 -1.0 0.6028109030246867
500.0 -0.0 -0.0 -1.0 -1.8383759900631094
510.0 -0.0 -0.0 -1.0 0.9035015200458181
520.0 -0.0 -0.0 -1.0 2.8245148231573354
530.0 -0.0 -0.0 -1.0 -0.9883172208471785
540.0 -0.0 -0.0 -1.0 -0.3870454490034078
550.0 -0.0 -0.0 -1.0 1.60545120157219
560.0 -0.0 -0.0 -1.0 -0.5014026981855462
570.0 -0.0 -0.0 -1.0 0.3275387853699226
580.0 -0.0 -0.0 -1.0 -2.9814198635896627
590.0 -0.0 -0.0 -1.0 0.6287274514155261
600.0 -0.0 -0.0 -1.0 2.2427410604070253
610.0 -0.0 -0.0 -1.0 1.0120953679575548
620.0 -0.0 -0.0 -1.0 2.168287013348414
630.0 -0.0 -0.0 -1.0 -1.0191437085656543
640.0 -0.0 -0.0 -1.0 2.6908057730593127
650.0 -0.0 -0.0 -1.0 -2.7405635196671265
660.0 -0.0 -0.0 -1.0 -2.5356175907156433
670.0 -0.0 -0.0 -1.0 -1.7438512006180265
680.0 -0.0 -0.0 -1.0 -2.8853231949063787
690.0 -0.0 -0.0 -1.0 2.473072473962877
