100
100.0 -0.0 -0.0 -1.0 2.1725348944595693
110.0 -0.0 -0.0 -1.0 -0.6433611226593409
120.0 -0.0 -0.0 -1.0 -2.110186778475122
130.0 -0.0 -0.0 -1.0 1.0789684171067784
140.0 -0.0 -0.0 -1.0 -0.5956401785931019
150.0 -0.0 -0.0 -1.0 0.9945175309379541
160.0 -0.0 -0.0 -1.0 0.9354528429491986
170.0 -0.0 -0.0 -1.0 -1.845401473628827
180.0 -0.0 -0.0 -1.0 2.5843341248140144
190.0 -0.0 -0.0 -1.0 0.09418585763202415
200.0 -0.0 -0.0 -1.0 0.6345665297087112
210.0 -0.0 -0.0 -1.0 -3.071135420524266
220.0 -0.0 -0.0 -1.0 2.6501039624886062
230.0 -0.0 -0.0 -1.0 0.20072830033942576
240.0 -0.0 -0.0 -1.0 1.1123969928259567
250.0 -0.0 -0.0 -1.0 -1.765886144553732
260.0 -0.0 -0.0 -1.0 0.02248955167565613
270.0 -0.0 -0.0 -1.0 0.4947862251617432
280.0 -0.0 -0.0 -1.0 0.5772824200157853
290.0 -0.0 -0.0 -1.0 2.0614892190881307
300.0 -0.0 -0.0 -1.0 -2.4199059751952827
310.0 -0.0 -0.0 -1.0 -1.6712244932722669
320.0 -0.0 -0.0 -1.0 -2.2380028399330594
330.0 -0.0 -0.0 -1.0 -2.0097594214448495
340.0 -0.0 -0.0 -1.0 -1.767546354534876
350.0 -0.0 -0.0 -1.0 -0.5339404986657805
360.0 -0.0 -0.0 -1.0 1.2246118823217547
370.0 -0.0 -0.0 -1.0 -1.7039851197526297
380.0 -0.0 -0.0 -1.0 1.2668026897941
390.0 -0.0 -0.0 -1.0 -0.5041013280187491
400.0 -0.0 -0.0 -1.0 -0.11702005443150613
410.0 -0.0 -0.0 -1.0 -1.335755660341673
420.0 -0.0 -0.0 -1.0 1.4754583376463084
430.0 -0.0 -0.0 -1.0 -1.674787406849675
440.0 -0.0 -0.0 -1.0 -2.882281440412708
450.0 -0.0 -0.0 -1.0 -0.3042838458623199
460.0 -0.0 -0.0 -1.0 2.557220203608858
470.0 -0.0 -0.0 -1.0 -2.36126575645297
480.0 -0.0 -0.0 -1.0 -1.8936065039367524
490.0 -0.0 -0.0 -1.0 1.1002914859417674
500.0 -0.0 -0.0 -1.0 2.7501502965513733
510.0 -0.0 -0.0 -1.0 -3.023837519723689
520.0 -0.0 -0.0 -1.0 -0.9781114410263435
530.0 -0.0 -0.0 -1.0 0.9979480384007208
540.0 -0.0 -0.0 -1.0 -2.5364694111088797
550.0 -0.0 -0.0 -1.0 2.6620238939663126
560.0 -0.0 -0.0 -1.0 -2.990320293870966
570.0 -0.0 -0.0 -1.0 -2.3611277341604517
580.0 -0.0 -0.0 -1.0 2.2220384100991963
590.0 -0.0 -0.0 -1.0 1.9465039700154634
600.0 -0.0 -0.0 -1.0 -2.0348750580433843
610.0 -0.0 -0.0 -1.0 -0.778130429310414
620.0 -0.0 -0.0 -1.0 0.9514673171581347
630.0 -0.0 -0.0 -1.0 -1.9410328652272109
640.0 -0.0 -0.0 -1.0 -1.6551954078712914
650.0 -0.0 -0.0 -1.0 -1.4857080440723527
660.0 -0.0 -0.0 -1.0 -2.838856448250643
670.0 -0.0 -0.0 -1.0 0.1860992191283583
680.0 -0.0 -0.0 -1.0 -0.7756187558537763
690.0 -0.0 -0.0 -1.0 0.30170083724261654
700.0 -0.0 -0.0 -1.0 -1.7508901722864392
710.0 -0.0 -0.0 -1.0 2.1167605563253598
720.0 -0.0 -0.0 -1.0 -0.38408682599205274
730.0 -0.0 -0.0 -1.0 2.876541529574411
740.0 -0.0 -0.0 -1.0 2.029293698641895
750.0 -0.0 -0.0 -1.0 -1.979459835436759
760.0 -0.0 -0.0 -1.0 1.7284818406496723
770.0 -0.0 -0.0 -1.0 -0.9477565763724711
780.0 -0.0 -0.0 -1.0 1.5667181310458271
790.0 -0.0 -0.0 -1.0 -2.842387542189776
800.0 -0.0 -0.0 -1.0 -0.37783217540466746
810.0 -0.0 -0.0 -1.0 -1.5746481376060943
820.0 -0.0 -0.0 -1.0 0.7971264191382218
830.0 -0.0 -0.0 -1.0 2.407124786897611
840.0 -0.0 -0.0 -1.0 -1.871495811366428
850.0 -0.0 -0.0 -1.0 1.2784302505603407
860.0 -0.0 -0.0 -1.0 1.7870924962534138
870.0 -0.0 -0.0 -1.0 2.0263584102247494
880.0 -0.0 -0.0 -1.0 -1.9736137165445298
890.0 -0.0 -0.0 -1.0 0.3166140153608214
900.0 -0.0 -0.0 -1.0 1.2201866412152276
910.0 -0.0 -0.0 -1.0 0.44536181140260084
